mem_point_,TMRoads_os,TMRoads_fc,lng,lat
12962,607664310,motorway,113.09554218000,30.57184218190
12963,607664310,motorway,113.09550150800,30.57134383870
12964,607664310,motorway,113.09546083700,30.57084549560
12965,607664310,motorway,113.09542016600,30.57034715250
12966,607664310,motorway,113.09534555300,30.56985288600
12967,607664310,motorway,113.09526706500,30.56935908450
12968,607664310,motorway,113.09518857700,30.56886528380
12969,607664310,motorway,113.09511009000,30.56837148230
12970,607664310,motorway,113.09501646600,30.56788035170
12971,607664310,motorway,113.09492119700,30.56738951160
12972,607664310,motorway,113.09482416500,30.56689906450
12973,607664310,motorway,113.09470252300,30.56641408620
12974,607664310,motorway,113.09458088000,30.56592910880
12975,607664310,motorway,113.09445923800,30.56544413140
12976,607664310,motorway,113.09433098400,30.56496091220
12977,607664310,motorway,113.09419573500,30.56447955190
12978,607664310,motorway,113.09406048600,30.56399819160
12979,607664310,motorway,113.09392523700,30.56351683120
12980,607664310,motorway,113.09378998800,30.56303547090
12981,607664310,motorway,113.09366482500,30.56255153940
12982,607664310,motorway,113.09355311300,30.56206417790
12983,607664310,motorway,113.09344148300,30.56157679930
12984,607664310,motorway,113.09333068700,30.56108922920
12985,607664310,motorway,113.09321989000,30.56060165990
12986,607664310,motorway,113.09310909400,30.56011408980
12987,607664310,motorway,113.09299829700,30.55962652050
12988,607664310,motorway,113.09291461400,30.55913376220
12989,607664310,motorway,113.09283757100,30.55863973400
12990,607664310,motorway,113.09276052700,30.55814570500
12991,607664310,motorway,113.09268348400,30.55765167680
12992,607664310,motorway,113.09260644100,30.55715764770
12993,607664310,motorway,113.09254990400,30.55666085590
12994,607664310,motorway,113.09249343200,30.55616405510
12995,607664310,motorway,113.09243695900,30.55566725430
12996,607664310,motorway,113.09238048700,30.55517045360
12997,607664310,motorway,113.09233282400,30.55467286590
12998,607664310,motorway,113.09230028700,30.55417392560
12999,607664310,motorway,113.09226775000,30.55367498530
13000,607664310,motorway,113.09224432400,30.55317560080
13001,607664310,motorway,113.09222817600,30.55267586190
13002,607664310,motorway,113.09221202800,30.55217612300
13003,607664310,motorway,113.09219588100,30.55167638330
13004,607664310,motorway,113.09218477500,30.55117658770
13005,607664310,motorway,113.09218968600,30.55067661140
13006,607664310,motorway,113.09219459500,30.55017663600
13007,607664310,motorway,113.09219950500,30.54967665980
13008,607664310,motorway,113.09221849400,30.54917711600
13009,607664310,motorway,113.09224425500,30.54867778010
13010,607664310,motorway,113.09227001500,30.54817844410
13011,607664310,motorway,113.09229577500,30.54767910810
13012,607664310,motorway,113.09233926200,30.54718101770
13013,607664310,motorway,113.09238355800,30.54668298300
13014,607664310,motorway,113.09242785400,30.54618494930
13015,607664310,motorway,113.09248422700,30.54568827800
13016,607664310,motorway,113.09255203900,30.54519289810
13017,607664310,motorway,113.09262336600,30.54469801560
13018,607664310,motorway,113.09269569100,30.54420327430
13019,607664310,motorway,113.09276801400,30.54370853200
13020,607664310,motorway,113.09284539900,30.54321457580
13021,607664310,motorway,113.09292634600,30.54272117170
13022,607664310,motorway,113.09301498500,30.54222915630
13023,607664310,motorway,113.09311169600,30.54173859860
13024,607664310,motorway,113.09320840600,30.54124804090
13025,607664310,motorway,113.09330511700,30.54075748230
13026,607664310,motorway,113.09340868300,30.54026832930
13027,607664310,motorway,113.09351274200,30.53977927800
13028,607664310,motorway,113.09361680000,30.53929022580
13029,607664310,motorway,113.09372085900,30.53880117350
13030,607664310,motorway,113.09382491700,30.53831212220
13031,607664310,motorway,113.09392897500,30.53782307000
13032,607664310,motorway,113.09403303400,30.53733401780
13033,607664310,motorway,113.09413709300,30.53684496550
13034,607664310,motorway,113.09424115200,30.53635591420
13035,607664310,motorway,113.09434354400,30.53586651210
13036,607664310,motorway,113.09444523700,30.53537696260
13037,607664310,motorway,113.09454693100,30.53488741300
13038,607664310,motorway,113.09464862400,30.53439786440
13039,607664310,motorway,113.09475031800,30.53390831480
13040,607664310,motorway,113.09485201200,30.53341876620
13041,607664310,motorway,113.09495370500,30.53292921660
13042,607664310,motorway,113.09505539900,30.53243966710
13043,607664310,motorway,113.09515709200,30.53195011840
13044,607664310,motorway,113.09525878600,30.53146056890
13045,607664310,motorway,113.09536047900,30.53097101930
13046,607664310,motorway,113.09546013800,30.53048105430
13047,607664310,motorway,113.09555905000,30.52999093540
13048,607664310,motorway,113.09565796100,30.52950081570
13049,607664310,motorway,113.09575687200,30.52901069690
13050,607664310,motorway,113.09585578400,30.52852057810
13051,607664310,motorway,113.09594760100,30.52802914890
13052,607664310,motorway,113.09603025500,30.52753602820
13053,607664310,motorway,113.09611288400,30.52704290290
13054,607664310,motorway,113.09619551400,30.52654977850
13055,607664310,motorway,113.09627814500,30.52605665330
13056,607664310,motorway,113.09635395400,30.52556254960
13057,607664310,motorway,113.09641327300,30.52506608060
13058,607664310,motorway,113.09647259200,30.52456961260
13059,607664310,motorway,113.09651868400,30.52407184230
13060,607664310,motorway,113.09655725100,30.52357333190
13061,607664310,motorway,113.09659581900,30.52307482150
13062,607664310,motorway,113.09663438600,30.52257631110
13063,607664310,motorway,113.09667510400,30.52207797340
13064,607664310,motorway,113.09671674700,30.52157971120
13065,607664310,motorway,113.09675591900,30.52108130880
13066,607664310,motorway,113.09677039900,30.52058151860
13067,607664310,motorway,113.09678487900,30.52008172850
13068,607664310,motorway,113.09679935900,30.51958193840
13069,607664310,motorway,113.09681383900,30.51908214820
13070,607664310,motorway,113.09682831900,30.51858235810
13071,607664310,motorway,113.09684428900,30.51808262550
13072,607664310,motorway,113.09686856900,30.51758321490
13073,607664310,motorway,113.09689285000,30.51708380520
13074,607664310,motorway,113.09691713100,30.51658439460
13075,607664310,motorway,113.09694141200,30.51608498480
13076,607664310,motorway,113.09696569300,30.51558557510
13077,607664310,motorway,113.09699232000,30.51508629220
13078,607664310,motorway,113.09702231200,30.51458719270
13079,607664310,motorway,113.09705230500,30.51408809330
13080,607664310,motorway,113.09708827500,30.51358942820
13081,607664310,motorway,113.09713080700,30.51309124070
13082,607664310,motorway,113.09717334000,30.51259305220
13083,607664310,motorway,113.09722909200,30.51209622810
13084,607664310,motorway,113.09728910300,30.51159984280
13085,607664310,motorway,113.09734911300,30.51110345660
13086,607664310,motorway,113.09741922000,30.51060844630
13087,607664310,motorway,113.09749414400,30.51011409170
13088,607664310,motorway,113.09756906800,30.50961973710
13089,607664310,motorway,113.09764399300,30.50912538240
13090,607664310,motorway,113.09773141600,30.50863312230
13091,607664310,motorway,113.09782173800,30.50814134870
13092,607664310,motorway,113.09791206100,30.50764957430
13093,607664310,motorway,113.09801499600,30.50716032420
13094,607664310,motorway,113.09812086500,30.50667166050
13095,607664310,motorway,113.09822673500,30.50618299760
13096,607664310,motorway,113.09833920400,30.50569582860
13097,607664310,motorway,113.09845416000,30.50520922250
13098,607664310,motorway,113.09856911500,30.50472261740
13099,607664310,motorway,113.09869812000,30.50423965170
13100,607664310,motorway,113.09883397500,30.50375846230
13101,607664310,motorway,113.09896983000,30.50327727280
13102,607664310,motorway,113.09910568500,30.50279608340
13103,607664310,motorway,113.09925157900,30.50231792190
13104,607664310,motorway,113.09940443000,30.50184185770
13105,607664310,motorway,113.09955728200,30.50136579440
13106,607664310,motorway,113.09971013200,30.50088973110
13107,607664310,motorway,113.09986298400,30.50041366690
13108,607664310,motorway,113.10001740900,30.49993811350
13109,607664310,motorway,113.10017259700,30.49946280650
13110,607664310,motorway,113.10032778600,30.49898749950
13111,607664310,motorway,113.10048297400,30.49851219340
13112,607664310,motorway,113.10063816300,30.49803688640
13113,607664310,motorway,113.10079177300,30.49756106950
13114,607664310,motorway,113.10094429500,30.49708490000
13115,607664310,motorway,113.10109681700,30.49660873060
13116,607664310,motorway,113.10124933900,30.49613256210
13117,607664310,motorway,113.10140186100,30.49565639260
13118,607664310,motorway,113.10155444200,30.49518024300
13119,607664310,motorway,113.10171032800,30.49470516440
13120,607664310,motorway,113.10186621400,30.49423008580
13121,607664310,motorway,113.10202209900,30.49375500730
13122,607664310,motorway,113.10217798500,30.49327992870
13123,607664310,motorway,113.10233387100,30.49280485020
13124,607664310,motorway,113.10248975600,30.49232977160
13125,607664310,motorway,113.10264445400,30.49185430630
13126,607664310,motorway,113.10279812600,30.49137850650
13127,607664310,motorway,113.10295179900,30.49090270760
13128,607664310,motorway,113.10310547100,30.49042690870
13129,607664310,motorway,113.10325914300,30.48995110980
13130,607664310,motorway,113.10341281500,30.48947530990
13131,607664310,motorway,113.10356648800,30.48899951100
13132,607664310,motorway,113.10372189000,30.48852427870
13133,607664310,motorway,113.10387949000,30.48804976580
13134,607664310,motorway,113.10397567500,30.48776016610
13135,608441519,tertiary,113.29635993900,30.72466211380
13136,608441519,tertiary,113.29641888000,30.72515862770
13137,608441519,tertiary,113.29647782000,30.72565514160
13138,608441519,tertiary,113.29653676100,30.72615165550
13139,608441519,tertiary,113.29659570000,30.72664816940
13140,608441519,tertiary,113.29665464100,30.72714468330
13141,608441519,tertiary,113.29670598000,30.72764171970
13142,608441519,tertiary,113.29671558400,30.72814162760
13143,608441519,tertiary,113.29672518700,30.72864153560
13144,608441519,tertiary,113.29673479100,30.72914144350
13145,608441519,tertiary,113.29674439500,30.72964135150
13146,608441519,tertiary,113.29675399900,30.73014125850
13147,608441519,tertiary,113.29676360300,30.73064116650
13148,608441519,tertiary,113.29677473300,30.73114103930
13149,608441519,tertiary,113.29678782000,30.73164086810
13150,608441519,tertiary,113.29680090800,30.73214069690
13151,608441519,tertiary,113.29681399500,30.73264052570
13152,608441519,tertiary,113.29682708300,30.73314035450
13153,608441519,tertiary,113.29684017100,30.73364018330
13154,608441519,tertiary,113.29685325900,30.73414001220
13155,608441519,tertiary,113.29686634700,30.73463984010
13156,608441519,tertiary,113.29687943500,30.73513966890
13157,608441519,tertiary,113.29689252200,30.73563949770
13158,608441519,tertiary,113.29690560900,30.73613932650
13159,608441519,tertiary,113.29692618900,30.73663879190
13160,608441519,tertiary,113.29696157300,30.73713753800
13161,608441519,tertiary,113.29701211800,30.73763041860
13162,608441519,tertiary,113.29732162100,30.73802311210
13163,608441519,tertiary,113.29763112500,30.73841580460
13164,608441519,tertiary,113.29794062700,30.73880849810
13165,608441519,tertiary,113.29821976300,30.73922282660
13166,608441519,tertiary,113.29819450100,30.73970076860
13167,608441519,tertiary,113.29806373700,30.74018336730
13168,608441519,tertiary,113.29793297400,30.74066596510
13169,608441519,tertiary,113.29780221200,30.74114856380
13170,608441519,tertiary,113.29767144900,30.74163116150
13171,608441519,tertiary,113.29754068500,30.74211376020
13172,608441519,tertiary,113.29740992300,30.74259635800
13173,608441519,tertiary,113.29727916000,30.74307895670
13174,608441519,tertiary,113.29714839700,30.74356155450
13175,608441519,tertiary,113.29701763400,30.74404415320
13176,608441519,tertiary,113.29688687100,30.74452675100
13177,608441519,tertiary,113.29675610800,30.74500934970
13178,608441519,tertiary,113.29662534500,30.74549194750
13179,608441519,tertiary,113.29649458200,30.74597454620
13180,608441519,tertiary,113.29636381900,30.74645714400
13181,608441519,tertiary,113.29623305600,30.74693974270
13182,608441519,tertiary,113.29610229400,30.74742234050
13183,608441519,tertiary,113.29597153000,30.74790493920
13184,608441519,tertiary,113.29584076700,30.74838753700
13185,608441519,tertiary,113.29571000500,30.74887013560
13186,608441519,tertiary,113.29557924200,30.74935273340
13187,608441519,tertiary,113.29544847800,30.74983533210
13188,608441519,tertiary,113.29531771600,30.75031792990
13189,608441519,tertiary,113.29518695300,30.75080052860
13190,608441519,tertiary,113.29505619000,30.75128312640
13191,608441519,tertiary,113.29492541800,30.75176572240
13192,608441519,tertiary,113.29479464300,30.75224831750
13193,608441519,tertiary,113.29466386900,30.75273091260
13194,608441519,tertiary,113.29453309400,30.75321350770
13195,608441519,tertiary,113.29440232000,30.75369610280
13196,608441519,tertiary,113.29427154500,30.75417869790
13197,608441519,tertiary,113.29414077100,30.75466129300
13198,608441519,tertiary,113.29400999700,30.75514388810
13199,608441519,tertiary,113.29387922300,30.75562648320
13200,608441519,tertiary,113.29374357300,30.75610771760
13201,608441519,tertiary,113.29360546700,30.75658826580
13202,608441519,tertiary,113.29346736100,30.75706881410
13203,608441519,tertiary,113.29332925500,30.75754936230
13204,608441519,tertiary,113.29319114800,30.75802991060
13205,608441519,tertiary,113.29305304100,30.75851045880
13206,608441519,tertiary,113.29291493500,30.75899100700
13207,608441519,tertiary,113.29277682900,30.75947155530
13208,608441519,tertiary,113.29263872300,30.75995210350
13209,608441519,tertiary,113.29250061700,30.76043265170
13210,608441519,tertiary,113.29236251100,30.76091320000
13211,608441519,tertiary,113.29222440400,30.76139374820
13212,608441519,tertiary,113.29208629700,30.76187429650
13213,608441519,tertiary,113.29194819100,30.76235484560
13214,608441519,tertiary,113.29181008500,30.76283539380
13215,608441519,tertiary,113.29167197900,30.76331594210
13216,608441519,tertiary,113.29153387200,30.76379649030
13217,608441519,tertiary,113.29139576600,30.76427703860
13218,608441519,tertiary,113.29125766000,30.76475758680
13219,608441519,tertiary,113.29111955300,30.76523813500
13220,608441519,tertiary,113.29098144700,30.76571868330
13221,608441519,tertiary,113.29084334100,30.76619923150
13222,608441519,tertiary,113.29048803600,30.76636947680
13223,608441519,tertiary,113.28998924400,30.76633473060
13224,608441519,tertiary,113.28949045300,30.76629998440
13225,608441519,tertiary,113.28899166200,30.76626523820
13226,608441519,tertiary,113.28849287000,30.76623049190
13227,608441519,tertiary,113.28799407900,30.76619574570
13228,608441519,tertiary,113.28749528800,30.76616099950
13229,608441519,tertiary,113.28699649700,30.76612625330
13230,608441519,tertiary,113.28649770500,30.76609150710
13231,608441519,tertiary,113.28599891400,30.76605676090
13232,608441519,tertiary,113.28550012300,30.76602201470
13233,608441519,tertiary,113.28500133100,30.76598726850
13234,608441519,tertiary,113.28450254100,30.76595250610
13235,608441519,tertiary,113.28400375200,30.76591774190
13236,608441519,tertiary,113.28350506200,30.76588163320
13237,608441519,tertiary,113.28300663500,30.76584200550
13238,608441519,tertiary,113.28250820700,30.76580237780
13239,608441519,tertiary,113.28200978000,30.76576275010
13240,608441519,tertiary,113.28151135300,30.76572312230
13241,608441519,tertiary,113.28101292600,30.76568349550
13242,608441519,tertiary,113.28051449800,30.76564386780
13243,608441519,tertiary,113.28001607200,30.76560424000
13244,608441519,tertiary,113.27951764400,30.76556461230
13245,608441519,tertiary,113.27901921700,30.76552498460
13246,608441519,tertiary,113.27852079000,30.76548535780
13247,608441519,tertiary,113.27802236300,30.76544573000
13248,608441519,tertiary,113.27752393600,30.76540610230
13249,608441519,tertiary,113.27702550800,30.76536647460
13250,608441519,tertiary,113.27652708200,30.76532684780
13251,608441519,tertiary,113.27602865400,30.76528722000
13252,608441519,tertiary,113.27553022700,30.76524759230
13253,608441519,tertiary,113.27503179900,30.76520796460
13254,608441519,tertiary,113.27453337300,30.76516833680
13255,608441519,tertiary,113.27403494500,30.76512871000
13256,608441519,tertiary,113.27353651800,30.76508908230
13257,608441519,tertiary,113.27303809100,30.76504945460
13258,608441519,tertiary,113.27253966400,30.76500982680
13259,608441519,tertiary,113.27204123600,30.76497019910
13260,608441519,tertiary,113.27154280900,30.76493057230
13261,608441519,tertiary,113.27104438200,30.76489094460
13262,608441519,tertiary,113.27054595500,30.76485131680
13263,608441519,tertiary,113.27006146600,30.76494766570
13264,608441519,tertiary,113.26958144200,30.76508758580
13265,608441519,tertiary,113.26910141900,30.76522750590
13266,608441519,tertiary,113.26862139600,30.76536742610
13267,608441519,tertiary,113.26814137200,30.76550734620
13268,608441519,tertiary,113.26766134900,30.76564726630
13269,608441519,tertiary,113.26718132600,30.76578718640
13270,608441519,tertiary,113.26670130300,30.76592710660
13271,608441519,tertiary,113.26622127900,30.76606702670
13272,608441519,tertiary,113.26574125600,30.76620694680
13273,608441519,tertiary,113.26526123300,30.76634686690
13274,608441519,tertiary,113.26478120900,30.76648678700
13275,608441519,tertiary,113.26430118600,30.76662670720
13276,608441519,tertiary,113.26382116300,30.76676662730
13277,608441519,tertiary,113.26334114000,30.76690654740
13278,608441519,tertiary,113.26286995400,30.76707235450
13279,608441519,tertiary,113.26240456800,30.76725515700
13280,608441519,tertiary,113.26193918300,30.76743795950
13281,608441519,tertiary,113.26147379700,30.76762076200
13282,608441519,tertiary,113.26100841300,30.76780356450
13283,608441519,tertiary,113.26054302800,30.76798636700
13284,608441519,tertiary,113.26007764200,30.76816916860
13285,608441519,tertiary,113.25961225700,30.76835197110
13286,608441519,tertiary,113.25914687200,30.76853477360
13287,608441519,tertiary,113.25868148700,30.76871757610
13288,608441519,tertiary,113.25821610200,30.76890037850
13289,608441519,tertiary,113.25775071700,30.76908318010
13290,608441519,tertiary,113.25728533200,30.76926598260
13291,608441519,tertiary,113.25681994600,30.76944878510
13292,608441519,tertiary,113.25635186100,30.76961922280
13293,608441519,tertiary,113.25585263800,30.76964708110
13294,608441519,tertiary,113.25535341500,30.76967493940
13295,608441519,tertiary,113.25485419100,30.76970279680
13296,608441519,tertiary,113.25435496800,30.76973065510
13297,608441519,tertiary,113.25385574500,30.76975851340
13298,608441519,tertiary,113.25335652100,30.76978637170
13299,608441519,tertiary,113.25286645200,30.76986689700
13300,608441519,tertiary,113.25238710600,30.77000912120
13301,608441519,tertiary,113.25190776000,30.77015134540
13302,608441519,tertiary,113.25142841400,30.77029356870
13303,608441519,tertiary,113.25094906800,30.77043579290
13304,608441519,tertiary,113.25046972300,30.77057801710
13305,608441519,tertiary,113.24999037800,30.77072024030
13306,608441519,tertiary,113.24951103200,30.77086246450
13307,608441519,tertiary,113.24903168600,30.77100468870
13308,608441519,tertiary,113.24855234000,30.77114691200
13309,608441519,tertiary,113.24807299400,30.77128913620
13310,608441519,tertiary,113.24759364800,30.77143136040
13311,608441519,tertiary,113.24711615800,30.77157680770
13312,608441519,tertiary,113.24675236000,30.77191981100
13313,608441519,tertiary,113.24638856200,30.77226281330
13314,608441519,tertiary,113.24602476400,30.77260581650
13315,608441519,tertiary,113.24566096600,30.77294881970
13316,608441519,tertiary,113.24529716800,30.77329182210
13317,608441519,tertiary,113.24493336900,30.77363482530
13318,608441519,tertiary,113.24456033200,30.77396720660
13319,608441519,tertiary,113.24417022200,30.77427995670
13320,608441519,tertiary,113.24378011000,30.77459270760
13321,608441519,tertiary,113.24338999900,30.77490545850
13322,608441519,tertiary,113.24299988700,30.77521820950
13323,608441519,tertiary,113.24260977600,30.77553095950
13324,608441519,tertiary,113.24221966400,30.77584371040
13325,608441519,tertiary,113.24182955300,30.77615646140
13326,608441519,tertiary,113.24143944100,30.77646921230
13327,608441519,tertiary,113.24104933000,30.77678196320
13328,608441519,tertiary,113.24065921800,30.77709471330
13329,608441519,tertiary,113.24026910700,30.77740746420
13330,608441519,tertiary,113.23987899500,30.77772021510
13331,608441519,tertiary,113.23948888400,30.77803296600
13332,608441519,tertiary,113.23909877200,30.77834571610
13333,608441519,tertiary,113.23870866000,30.77865846700
13334,608441519,tertiary,113.23831854900,30.77897121790
13335,608441519,tertiary,113.23804679200,30.77938779830
13336,608441519,tertiary,113.23778749100,30.77981530630
13337,608441519,tertiary,113.23752819100,30.78024281440
13338,608441519,tertiary,113.23726889000,30.78067032240
13339,608441519,tertiary,113.23725380000,30.78069520030
13340,608441520,unclassified,113.29128777200,30.76641545640
13341,608441520,unclassified,113.29178714400,30.76644051240
13342,608441520,unclassified,113.29228651600,30.76646556840
13343,608441520,unclassified,113.29278588700,30.76649062440
13344,608441520,unclassified,113.29328525900,30.76651568050
13345,608441520,unclassified,113.29378402800,30.76654661080
13346,608441520,unclassified,113.29427807200,30.76662355410
13347,608441520,unclassified,113.29477211600,30.76670049830
13348,608441520,unclassified,113.29526616100,30.76677744160
13349,608441520,unclassified,113.29576020500,30.76685438580
13350,608441520,unclassified,113.29625424800,30.76693132910
13351,608441520,unclassified,113.29674829300,30.76700827330
13352,608441520,unclassified,113.29724233700,30.76708521750
13353,608441520,unclassified,113.29773638200,30.76716216080
13354,608441520,unclassified,113.29823042600,30.76723910500
13355,608441520,unclassified,113.29872446900,30.76731604830
13356,608441520,unclassified,113.29921851400,30.76739299250
13357,608441520,unclassified,113.29971255800,30.76746993580
13358,608441520,unclassified,113.30020660200,30.76754688000
13359,608441520,unclassified,113.30070064600,30.76762382420
13360,608441520,unclassified,113.30119469000,30.76770076750
13361,608441520,unclassified,113.30168873500,30.76777771170
13362,608441520,unclassified,113.30218277900,30.76785465500
13363,608441520,unclassified,113.30267682300,30.76793159920
13364,608441520,unclassified,113.30317086700,30.76800854250
13365,608441520,unclassified,113.30366491100,30.76808548670
13366,608441520,unclassified,113.30415895600,30.76816243090
13367,608441520,unclassified,113.30465300000,30.76823937410
13368,608441520,unclassified,113.30514704400,30.76831631830
13369,608441520,unclassified,113.30564108800,30.76839326160
13370,608441520,unclassified,113.30613513200,30.76847020580
13371,608441520,unclassified,113.30662917600,30.76854714910
13372,608441520,unclassified,113.30712322100,30.76862409330
13373,608441520,unclassified,113.30761422900,30.76871584040
13374,608441520,unclassified,113.30809867400,30.76883958530
13375,608441520,unclassified,113.30858311900,30.76896333110
13376,608441520,unclassified,113.30906756400,30.76908707600
13377,608441520,unclassified,113.30955200900,30.76921082180
13378,608441520,unclassified,113.30985701200,30.76948446660
13379,608441520,unclassified,113.30989256500,30.76998320100
13380,608441520,unclassified,113.31016960400,30.77032148900
13381,608441520,unclassified,113.31061559600,30.77054752280
13382,608441520,unclassified,113.31105075700,30.77043185380
13383,608441520,unclassified,113.31148154000,30.77017803100
13384,608441520,unclassified,113.31197890700,30.77019143630
13385,608441520,unclassified,113.31247289500,30.77016661590
13386,608441520,unclassified,113.31295356700,30.77002894140
13387,608441520,unclassified,113.31343423800,30.76989126600
13388,608441520,unclassified,113.31391491100,30.76975359150
13389,608441520,unclassified,113.31439538200,30.76961537020
13390,608441520,unclassified,113.31485050300,30.76940833270
13391,608441520,unclassified,113.31529809200,30.76918639800
13392,608441520,unclassified,113.31566267000,30.76886682750
13393,608441520,unclassified,113.31592863000,30.76844342940
13394,608441520,unclassified,113.31619458800,30.76802003220
13395,608441520,unclassified,113.31660719800,30.76779395430
13396,608441520,unclassified,113.31709225700,30.76779970010
13397,608441520,unclassified,113.31757958300,30.76791156590
13398,608441520,unclassified,113.31806690800,30.76802343070
13399,608441520,unclassified,113.31855423400,30.76813529650
13400,608441520,unclassified,113.31904155900,30.76824716230
13401,608441520,unclassified,113.31952888500,30.76835902710
13402,608441520,unclassified,113.32001620900,30.76847089290
13403,608441520,unclassified,113.32050353500,30.76858275780
13404,608441520,unclassified,113.32099086000,30.76869462360
13405,608441520,unclassified,113.32147818600,30.76880648840
13406,608441520,unclassified,113.32196551100,30.76891835420
13407,608441520,unclassified,113.32245283700,30.76903022000
13408,608441520,unclassified,113.32294016200,30.76914208480
13409,608441520,unclassified,113.32342748800,30.76925395060
13410,608441520,unclassified,113.32391481400,30.76936581550
13411,608441520,unclassified,113.32440213900,30.76947768130
13412,608441520,unclassified,113.32488946500,30.76958954700
13413,608441520,unclassified,113.32537679000,30.76970141190
13414,608441520,unclassified,113.32586411600,30.76981327770
13415,608441520,unclassified,113.32635144100,30.76992514250
13416,608441520,unclassified,113.32683876700,30.77003700830
13417,608441520,unclassified,113.32732609200,30.77014887320
13418,608441520,unclassified,113.32781341800,30.77026073890
13419,608441520,unclassified,113.32830074300,30.77037260470
13420,608441520,unclassified,113.32878806900,30.77048446960
13421,608441520,unclassified,113.32927539400,30.77059633540
13422,608441520,unclassified,113.32976272000,30.77070820020
13423,608441520,unclassified,113.33025004500,30.77082006600
13424,608441520,unclassified,113.33073737100,30.77093193090
13425,608441520,unclassified,113.33122469600,30.77104379660
13426,608441520,unclassified,113.33171202100,30.77115566240
13427,608441520,unclassified,113.33219934700,30.77126752730
13428,608441520,unclassified,113.33268667200,30.77137939300
13429,608441520,unclassified,113.33317399800,30.77149125790
13430,608441520,unclassified,113.33366132300,30.77160312370
13431,608441520,unclassified,113.33414864900,30.77171498860
13432,608441520,unclassified,113.33432600000,30.77175570000
13433,608441523,tertiary,113.29711621400,30.78981241210
13434,608441523,tertiary,113.29733711900,30.78937098890
13435,608441523,tertiary,113.29765175300,30.78898239450
13436,608441523,tertiary,113.29792151100,30.78857514370
13437,608441523,tertiary,113.29797509900,30.78807802370
13438,608441523,tertiary,113.29798723300,30.78758683650
13439,608441523,tertiary,113.29779635900,30.78712470270
13440,608441523,tertiary,113.29760548500,30.78666256990
13441,608441523,tertiary,113.29741461100,30.78620043620
13442,608441523,tertiary,113.29722373700,30.78573830340
13443,608441523,tertiary,113.29703172000,30.78527664900
13444,608441523,tertiary,113.29683573200,30.78481666200
13445,608441523,tertiary,113.29663974300,30.78435667490
13446,608441523,tertiary,113.29644375400,30.78389668700
13447,608441523,tertiary,113.29624776500,30.78343669990
13448,608441523,tertiary,113.29605177700,30.78297671200
13449,608441523,tertiary,113.29583046100,30.78254372440
13450,608441523,tertiary,113.29535889600,30.78237751350
13451,608441523,tertiary,113.29488733000,30.78221130170
13452,608441523,tertiary,113.29441576500,30.78204508990
13453,608441523,tertiary,113.29394420000,30.78187887900
13454,608441523,tertiary,113.29347263500,30.78171266720
13455,608441523,tertiary,113.29300107000,30.78154645540
13456,608441523,tertiary,113.29252950500,30.78138024450
13457,608441523,tertiary,113.29205793900,30.78121403270
13458,608441523,tertiary,113.29158637400,30.78104782090
13459,608441523,tertiary,113.29111480900,30.78088161000
13460,608441523,tertiary,113.29064324300,30.78071539820
13461,608441523,tertiary,113.29017167800,30.78054918640
13462,608441523,tertiary,113.28970011300,30.78038297550
13463,608441523,tertiary,113.28922854800,30.78021676370
13464,608441523,tertiary,113.28936786900,30.77979364800
13465,608441523,tertiary,113.28927482300,30.77943691840
13466,608441523,tertiary,113.28884095900,30.77918840060
13467,608441523,tertiary,113.28865553400,30.77874505820
13468,608441523,tertiary,113.28851762500,30.77826445240
13469,608441523,tertiary,113.28837971800,30.77778384750
13470,608441523,tertiary,113.28824181000,30.77730324180
13471,608441523,tertiary,113.28810390200,30.77682263690
13472,608441523,tertiary,113.28796599400,30.77634203110
13473,608441523,tertiary,113.28782808600,30.77586142620
13474,608441523,tertiary,113.28769017800,30.77538082130
13475,608441523,tertiary,113.28755227100,30.77490021550
13476,608441523,tertiary,113.28741436300,30.77441961060
13477,608441523,tertiary,113.28727645500,30.77393900480
13478,608441523,tertiary,113.28713854800,30.77345839990
13479,608441523,tertiary,113.28700063900,30.77297779500
13480,608441523,tertiary,113.28686273200,30.77249718920
13481,608441523,tertiary,113.28672482300,30.77201658430
13482,608441523,tertiary,113.28658691600,30.77153597850
13483,608441523,tertiary,113.28644900800,30.77105537360
13484,608441523,tertiary,113.28631110000,30.77057476870
13485,608441523,tertiary,113.28617319200,30.77009416290
13486,608441523,tertiary,113.28603528400,30.76961355800
13487,608441523,tertiary,113.28589737600,30.76913295220
13488,608441523,tertiary,113.28575946900,30.76865234730
13489,608441523,tertiary,113.28562156000,30.76817174240
13490,608441523,tertiary,113.28548365300,30.76769113660
13491,608441523,tertiary,113.28534574500,30.76721053170
13492,608441523,tertiary,113.28520783700,30.76672992590
13493,608441523,tertiary,113.28506992900,30.76624932100
13494,608441523,tertiary,113.28499460000,30.76598680000
13495,608441525,unclassified,113.27810075700,30.79067773800
13496,608441525,unclassified,113.27854880200,30.79088695720
13497,608441525,unclassified,113.27904534500,30.79082826830
13498,608441525,unclassified,113.27954188900,30.79076957950
13499,608441525,unclassified,113.28003843200,30.79071089060
13500,608441525,unclassified,113.28053497600,30.79065220260
13501,608441525,unclassified,113.28103151900,30.79059351380
13502,608441525,unclassified,113.28152806300,30.79053482490
13503,608441525,unclassified,113.28202460700,30.79047613610
13504,608441525,unclassified,113.28252115100,30.79041744720
13505,608441525,unclassified,113.28301769500,30.79035875840
